0.53966 1.04677 -0.10896 -0.43695 0.46716 1.33729 -1.02157 0.42158 -0.58437 -0.78041 0
-0.01312 0.78149 0.74894 -2.12017 2.21076 0.52069 0.80006 -1.01433 -0.21110 -0.89953 0
-0.14791 0.80658 0.36905 -1.00055 1.66662 0.78898 -1.21840 0.27057 -1.16893 -1.01660 0
0.47477 0.81160 0.32673 -1.66040 1.08216 1.42614 -0.35025 -0.58535 -0.92763 -1.03086 0
0.40857 0.91910 0.13774 -0.16277 0.22246 1.12657 -1.30107 0.71812 -0.82760 -0.72910 0
0.00678 0.89578 0.27021 -1.13397 1.66446 0.84808 -0.73925 0.02367 -0.77602 -0.95302 0
0.93303 1.29972 -0.38724 0.43071 -0.45382 1.24091 -0.48416 0.80822 0.46244 -0.34140 0
0.52052 1.02833 0.22329 -1.59494 1.34037 1.02450 0.75545 -0.79034 0.21864 -0.74602 0
0.34828 0.94871 0.40404 -1.20245 1.17003 0.74057 0.45482 -0.39087 0.08662 -0.66374 0
0.04068 0.97758 0.16536 -0.13127 0.96060 0.64148 -1.15993 0.82519 -0.55079 -0.69375 0
0.40546 0.97798 0.26083 -0.95211 0.94098 0.89803 0.03579 -0.13742 -0.08822 -0.68433 0
0.60481 0.98251 -0.18952 -1.11306 0.79186 1.82188 -1.26053 -0.03259 -1.15582 -1.09298 0
0.42901 0.82967 0.41326 -0.88776 0.56395 1.05566 -0.44766 0.00462 -0.63404 -0.76315 0
0.33990 0.93946 0.21065 0.11064 0.15131 0.84686 -1.13711 0.90019 -0.54565 -0.58414 0
0.44758 0.89347 0.42031 -1.17930 0.87303 0.93458 0.21296 -0.35324 -0.18167 -0.70891 0
0.26292 0.99675 0.32506 -0.47130 0.83646 0.54503 -0.04052 0.26871 0.11697 -0.52465 0
0.61887 1.06392 -0.05656 -0.96326 0.76562 1.35593 -0.31259 -0.13474 -0.27492 -0.79470 0
0.58802 1.03458 0.15594 -1.26956 0.97997 1.11138 0.41311 -0.50328 0.09841 -0.71294 0
0.55600 1.06443 -0.18308 -1.14703 1.04855 1.55516 -0.70297 -0.16203 -0.63025 -0.97122 0
0.42496 1.02872 -0.11807 -0.98923 1.08687 1.41855 -0.93283 0.04147 -0.75684 -0.96752 0
0.60996 0.95511 0.16368 -1.76050 1.19367 1.42327 0.23009 -0.82356 -0.36461 -0.93702 0
0.44397 1.13222 -0.16779 -0.28606 0.67798 1.10269 -0.83301 0.51971 -0.23929 -0.68777 0
0.29287 0.98703 0.22014 -0.73423 0.99320 0.81895 -0.28858 0.12464 -0.20003 -0.69050 0
-0.14093 0.98046 0.50842 -0.55640 1.57717 -0.00183 0.18955 0.28291 0.31197 -0.49765 0
0.64236 1.04191 0.17320 -0.92902 0.61899 1.04002 0.35925 -0.26405 0.20342 -0.59687 0
0.74464 1.06480 -0.11828 -1.06509 0.63107 1.56899 -0.34820 -0.23914 -0.36976 -0.84212 0
0.30042 0.99714 0.08773 -1.10627 1.31680 1.08790 -0.45147 -0.10901 -0.46789 -0.87924 0
0.06898 0.91001 0.37555 -1.37713 1.75332 0.72125 -0.05513 -0.31885 -0.36432 -0.86462 0
0.43723 0.98153 0.10152 -1.80255 1.59647 1.33554 0.05640 -0.76183 -0.43889 -1.00660 0
0.71752 1.02577 0.02640 -0.46644 0.10942 1.30340 -0.49936 0.23113 -0.27503 -0.64563 0
-0.21919 1.21356 0.29758 0.23885 1.52273 -0.49192 0.44823 0.82467 1.18985 -0.16364 0
0.43010 1.22722 -0.03915 0.44330 0.26308 0.48028 -0.19966 0.91069 0.68098 -0.25349 0
0.21724 0.78507 0.37020 -1.18440 1.11465 1.14923 -0.91114 -0.04205 -1.12493 -0.99667 0
0.36696 0.92766 0.39876 -0.95751 0.90462 0.77669 0.15492 -0.15595 -0.06494 -0.64605 0
0.84420 0.89120 -0.07150 -1.13771 0.19969 2.05573 -1.22582 -0.13352 -1.31870 -1.07425 0
-0.14824 0.88706 0.44320 -0.94195 1.74759 0.43085 -0.44262 0.14493 -0.45347 -0.79971 0
0.32871 1.08254 -0.03339 -0.65422 1.07250 0.99508 -0.56309 0.23198 -0.24262 -0.74974 0
0.32214 1.10895 0.22172 0.82978 -0.09940 0.21630 -0.41433 1.26662 0.54255 -0.14288 0
0.91427 1.04523 -0.29059 -1.16874 0.40157 2.05781 -0.87749 -0.25128 -0.87034 -1.01877 0
0.29562 0.79048 0.28462 -1.55920 1.29615 1.40489 -0.87214 -0.34372 -1.26512 -1.13056 0
0.43363 0.85722 0.27478 -1.34565 0.99283 1.30019 -0.46191 -0.32182 -0.80296 -0.94812 0
0.40173 0.93590 0.33938 -1.07069 0.95640 0.90044 0.10188 -0.23630 -0.14844 -0.70491 0
0.11124 0.91688 0.39360 -0.26932 0.79962 0.50104 -0.60512 0.58258 -0.29755 -0.58637 0
0.75250 0.92909 0.12960 -1.94947 1.04713 1.69220 0.18053 -0.99301 -0.54855 -1.01683 0
0.16203 0.96713 0.36882 -0.28346 0.81027 0.44423 -0.29636 0.49012 -0.01368 -0.51706 0
0.32059 1.03045 0.28589 -0.55249 0.86199 0.57548 0.15271 0.15093 0.26146 -0.50921 0
0.24176 0.97345 0.27799 -0.33246 0.73120 0.64784 -0.47453 0.46905 -0.17471 -0.58394 0
0.28467 0.81127 0.51977 -1.27409 1.08466 0.89064 -0.07958 -0.30804 -0.52205 -0.81158 0
-0.08247 0.80019 0.54244 -0.50026 1.10780 0.47104 -0.89792 0.53927 -0.73874 -0.73588 0
0.43273 0.79932 0.39632 -1.51112 1.00594 1.28437 -0.31762 -0.47246 -0.84803 -0.96295 0
0.41924 0.86385 0.15362 -0.48730 0.36417 1.31925 -1.40558 0.50397 -1.12447 -0.87237 0
0.39880 0.86884 0.40104 -0.81353 0.62934 0.93236 -0.29915 0.03548 -0.43034 -0.70188 0
0.16704 0.87839 0.44830 -1.55913 1.65418 0.79127 0.19428 -0.53464 -0.32169 -0.86099 0
0.12591 0.93653 0.36245 -0.24396 0.79207 0.50559 -0.58543 0.59220 -0.24738 -0.57458 0
-0.23456 0.74369 0.66910 -0.32788 1.12619 0.26961 -1.07727 0.74849 -0.84648 -0.70960 0
0.58748 0.87976 -0.15751 -0.53320 0.17581 1.93286 -2.22760 0.59791 -1.76765 -1.11165 0
0.70356 0.99446 -0.15613 -0.90203 0.45935 1.76690 -1.10288 0.05394 -0.95170 -0.97024 0
0.42570 1.06636 0.03994 -0.17157 0.47041 0.89954 -0.62733 0.56183 -0.12637 -0.57708 0
0.29430 1.00350 0.10894 -0.54273 0.88467 0.92727 -0.69384 0.35003 -0.39636 -0.72849 0
-0.25878 0.88886 0.50985 -0.37288 1.48466 0.12811 -0.65237 0.63325 -0.34019 -0.63852 0
0.44939 1.05686 -0.02988 -1.06125 1.13428 1.22325 -0.35806 -0.14254 -0.32571 -0.84548 0
0.42211 1.08992 0.05986 -0.34431 0.65262 0.82977 -0.28985 0.36588 0.08449 -0.55712 0
0.52761 0.96611 0.04383 -1.29542 1.01005 1.44964 -0.49275 -0.30678 -0.67027 -0.95501 0
0.00440 0.90674 0.43240 -0.51061 1.16204 0.42874 -0.48047 0.41542 -0.30053 -0.64534 0
0.30852 1.15537 0.21214 0.23367 0.48421 0.20303 0.23153 0.70324 0.83556 -0.20727 0
0.41618 0.98983 0.00679 -0.76973 0.83882 1.26865 -0.89758 0.19345 -0.68956 -0.86679 0
-0.29982 0.91246 0.65951 -0.49546 1.67292 -0.19747 0.08353 0.39818 0.19618 -0.49266 0
0.44120 0.84407 0.27644 -1.76058 1.28786 1.41492 -0.27647 -0.66239 -0.86300 -1.05572 0
0.73337 1.06031 -0.18634 -1.28272 0.82916 1.72760 -0.49504 -0.35985 -0.57621 -0.96475 0
0.17053 1.03089 0.10187 -0.41985 1.05931 0.74994 -0.72334 0.48347 -0.30150 -0.69538 0
-0.00559 0.93187 0.53053 -1.89808 2.31705 0.43938 0.90903 -0.87899 0.17553 -0.81098 0
0.44100 0.93561 0.27841 -0.99061 0.83093 1.01850 -0.13295 -0.13994 -0.29724 -0.73663 0
0.03827 0.78309 0.53581 -0.78870 1.09121 0.67107 -0.74562 0.26141 -0.79814 -0.80160 0
0.77773 0.90983 0.06712 -1.23541 0.40735 1.73920 -0.60216 -0.31846 -0.85687 -0.94839 0
0.63983 0.91484 -0.06050 -0.33230 -0.03509 1.67436 -1.72096 0.61594 -1.26620 -0.90366 0
0.47363 1.01180 0.05571 -0.64762 0.66702 1.14560 -0.59777 0.19822 -0.39520 -0.74237 0
0.81550 1.00352 -0.01288 -1.03886 0.35772 1.60771 -0.34023 -0.24493 -0.45361 -0.81828 0
0.42220 1.01142 0.01520 -0.59556 0.72466 1.16760 -0.82514 0.30105 -0.53188 -0.78395 0
0.32364 0.86498 0.25239 -1.52859 1.35560 1.26879 -0.47402 -0.41611 -0.85673 -1.02453 0
0.18571 0.98060 0.30313 -1.01070 1.38341 0.66799 0.04136 -0.11229 -0.06013 -0.70852 0
0.64162 0.90026 0.10811 -1.84838 1.12071 1.70778 -0.25765 -0.79102 -0.84879 -1.09191 0
0.53562 -1.06401 -0.04418 0.72999 -1.51378 0.20035 -1.03417 1.80688 0.13906 0.76850 1
0.30263 -0.86436 0.15638 0.84884 -1.28964 -0.31532 -0.51709 2.10596 0.97494 0.98932 1
0.47551 -1.12318 0.55960 -0.10338 -1.01626 1.19778 -0.59704 0.10197 -0.62154 0.11316 1
0.53888 -0.50521 0.27497 -0.15127 -0.17633 0.81037 -0.43477 -0.16082 0.02481 0.36887 1
0.42779 -0.95375 0.32101 0.31559 -1.08170 0.55581 -0.64466 0.94644 0.05262 0.50797 1
0.99192 -1.09956 -0.38930 0.19282 -0.87731 0.03876 -0.34803 0.89289 0.00548 0.67367 1
-0.60517 -0.51554 1.62212 0.43766 -1.19123 1.58667 -1.18335 0.76093 0.16089 0.17813 1
0.27750 -0.82756 0.68351 0.00451 -0.81139 1.11243 -0.63096 0.19905 -0.23011 0.22037 1
0.92833 -1.68230 0.17354 -0.24893 -1.33191 0.96688 -0.27169 0.13042 -1.04284 0.06845 1
-0.01203 -0.98891 0.92644 0.40720 -1.20106 0.34956 -0.10537 1.24037 0.66917 0.53643 1
1.04725 -0.79301 -0.30130 -0.27288 -0.29292 0.80199 -0.59200 -0.29566 -0.57167 0.33295 1
1.06445 -1.94655 -0.29874 0.36507 -1.98772 0.14355 -0.43930 1.54793 -0.62236 0.52202 1
1.02350 -0.52884 -0.69450 0.28645 -0.18356 -0.53107 -0.17455 0.95615 0.81083 1.02558 1
0.21416 -1.24020 0.92007 0.01013 -1.35068 1.38378 -0.68537 0.32800 -0.64560 0.03254 1
-0.05586 -1.02047 1.08987 0.26147 -1.22094 0.77652 -0.27118 0.87827 0.29190 0.33200 1
1.52852 -1.21245 -1.08792 0.10067 -0.71542 -0.34683 -0.24257 0.83914 -0.14808 0.81286 1
-0.03344 -0.94492 0.99307 0.32613 -1.25515 0.92886 -0.61821 0.90355 0.12176 0.32881 1
0.38448 -1.22324 0.59892 0.11705 -1.33277 1.08902 -0.72333 0.57325 -0.53041 0.19525 1
0.24290 -1.54210 0.96727 0.03579 -1.59509 1.06632 -0.25472 0.60963 -0.48432 0.07791 1
0.23700 -0.85095 0.79432 -0.06671 -0.83385 1.32758 -0.69598 0.02628 -0.40582 0.11381 1
0.62357 -1.07455 0.32139 -0.09750 -0.98255 1.28807 -0.88515 0.04223 -0.84602 0.11935 1
0.62501 -1.43266 0.39653 -0.01854 -1.29950 0.82287 -0.32636 0.49127 -0.54315 0.21499 1
-0.04137 -1.14868 1.07930 0.32339 -1.54794 1.17277 -0.78396 0.92071 -0.22184 0.20247 1
0.85996 -0.68959 -0.13486 -0.15186 -0.20787 0.41021 -0.21993 0.00852 0.04182 0.49983 1
0.47799 -0.71550 0.43909 -0.14953 -0.49990 1.09507 -0.59734 -0.13874 -0.31318 0.22212 1
0.41445 -0.81234 0.39990 0.13097 -0.77375 0.67280 -0.50417 0.52784 0.06544 0.43123 1
-0.82416 0.07779 1.85752 0.23469 -0.51642 2.05060 -1.41078 0.01564 0.22584 0.05824 1
0.82237 -1.48131 -0.04640 0.26382 -1.41030 0.13753 -0.22858 1.18653 -0.12646 0.55715 1
0.38583 -1.17761 0.44236 0.34857 -1.36909 0.58428 -0.58473 1.10557 -0.04860 0.45402 1
1.52465 -1.34985 -0.94805 -0.04213 -0.83438 0.04175 -0.36005 0.53898 -0.57437 0.60323 1
0.36809 -1.20668 0.61251 0.12187 -1.20391 0.71810 -0.30207 0.69070 -0.11410 0.31621 1
0.34850 -0.35543 0.54268 -0.21725 -0.04336 1.04544 -0.46139 -0.39363 0.05672 0.27600 1
0.48617 -1.52254 0.44822 0.29158 -1.59328 0.36071 -0.16664 1.22739 -0.05257 0.43871 1
0.88686 -1.49256 0.07952 -0.09997 -1.23763 0.79393 -0.38859 0.35535 -0.77772 0.21744 1
0.75926 -0.90893 0.04846 -0.07392 -0.75728 1.10496 -0.93798 0.04380 -0.71972 0.24407 1
0.77102 -0.60668 -0.16423 0.07125 -0.35242 0.36533 -0.51371 0.37776 0.14619 0.60496 1
1.13832 -1.54895 -0.37665 0.07457 -1.26191 0.19004 -0.24361 0.83693 -0.47126 0.49885 1
0.90772 -1.00497 -0.17510 -0.01210 -0.76250 0.64750 -0.63446 0.31826 -0.44737 0.41218 1
1.13001 -0.94228 -0.61133 0.12764 -0.52855 -0.26298 -0.10714 0.78239 0.27965 0.80076 1
1.27196 -1.38255 -0.63592 0.08094 -1.06918 0.16825 -0.44729 0.75886 -0.50833 0.56573 1
1.02987 -0.94733 -0.20810 -0.29839 -0.32875 0.47735 -0.08617 -0.16367 -0.27232 0.38834 1
0.92210 -1.07927 -0.09344 -0.14400 -0.65353 0.50205 -0.21425 0.17007 -0.29966 0.39326 1
1.00199 -1.85915 -0.31194 0.48928 -1.93867 -0.15467 -0.29933 1.82029 -0.24226 0.67483 1
0.63672 -0.81358 0.17820 -0.04596 -0.64936 0.94789 -0.72962 0.11097 -0.39472 0.30866 1
1.02213 -1.14773 -0.18814 -0.19088 -0.73012 0.70568 -0.43174 0.04612 -0.63305 0.30963 1
0.17582 -0.85613 0.68709 0.26700 -0.99969 0.69633 -0.50659 0.80533 0.21742 0.43082 1
0.24676 -0.92885 0.42120 0.58302 -1.31566 0.41676 -0.78788 1.46018 0.30895 0.63316 1
0.02308 -0.44663 0.74615 0.30772 -0.75047 1.09260 -1.06917 0.57817 0.12566 0.39238 1
1.58946 -1.53471 -0.78093 -0.37200 -0.91384 0.79593 -0.60802 -0.18208 -1.42023 0.20559 1
0.83046 -0.76405 -0.06797 -0.15044 -0.17224 0.03419 0.27040 0.16644 0.43602 0.59833 1
0.21227 -0.66734 0.67513 0.08348 -0.62468 0.77556 -0.39904 0.37154 0.24161 0.38457 1
0.48734 -1.06518 0.37357 0.14327 -1.00445 0.53670 -0.32453 0.70151 0.01654 0.43164 1
0.90351 -0.99872 0.01388 -0.32694 -0.42954 0.67167 -0.10178 -0.23249 -0.36587 0.28574 1
0.41315 -1.51022 0.51841 0.34984 -1.72345 0.58991 -0.46127 1.25993 -0.23520 0.38036 1
0.16827 -0.36544 0.44143 0.40694 -0.50359 0.31076 -0.54582 0.93391 0.81512 0.71782 1
1.57195 -1.57450 -0.95402 -0.01784 -1.02708 -0.16856 -0.10481 0.74616 -0.50961 0.63449 1
1.01559 -0.87486 -0.07340 -0.53128 -0.15573 0.94787 -0.22710 -0.74197 -0.65011 0.16514 1
0.62426 -0.97552 0.01261 0.35778 -1.01181 0.19360 -0.49935 1.11641 0.21586 0.66240 1
-0.19841 -0.98924 1.19028 0.43335 -1.53065 1.22857 -0.95822 1.03686 -0.08468 0.24036 1
1.40002 -1.30539 -0.55181 -0.42903 -0.46014 0.26107 0.18407 -0.19876 -0.53833 0.37882 1
0.58177 -0.99547 0.33080 -0.06104 -0.75894 0.71429 -0.29383 0.25050 -0.17014 0.32735 1
1.09570 -1.73744 -0.34430 0.23770 -1.58111 0.00249 -0.18584 1.26989 -0.36763 0.57090 1
1.69681 -1.35660 -1.26019 0.05960 -0.85666 -0.18826 -0.45278 0.76627 -0.53899 0.73825 1
1.73028 -2.06146 -0.98167 -0.07867 -1.37376 -0.44890 0.39344 0.93880 -0.57570 0.61155 1
-0.75979 -0.50275 1.71643 0.65586 -1.37440 1.42135 -1.23065 1.20062 0.42860 0.29401 1
-0.04806 -0.92459 1.04405 0.26603 -1.25218 1.18259 -0.79431 0.71394 -0.10442 0.22801 1
0.53431 -0.84639 0.31739 -0.00727 -0.70603 0.85034 -0.56679 0.23621 -0.21541 0.33194 1
-0.18435 -0.74767 1.22421 0.19711 -1.07936 1.41260 -0.87849 0.45791 -0.10821 0.14970 1
0.87480 -0.49796 -0.44702 0.22493 -0.29896 0.08595 -0.62810 0.66363 0.33932 0.79197 1
1.54898 -1.01357 -1.06159 -0.11099 -0.41029 0.07340 -0.46056 0.24864 -0.45619 0.64771 1
-0.33152 -0.96848 1.22900 0.68472 -1.63725 0.74679 -0.73109 1.62504 0.49042 0.47420 1
0.41999 -0.81110 0.38173 0.14947 -0.87129 0.92332 -0.82761 0.48072 -0.21136 0.35986 1
0.04278 -0.40964 0.96430 -0.13161 -0.38104 1.52859 -0.82227 -0.33159 -0.20039 0.09850 1
1.27057 -1.89927 -0.51705 0.18878 -1.63095 -0.15622 -0.02025 1.28934 -0.43400 0.59088 1
0.81100 -0.95908 0.20983 -0.44877 -0.39764 1.07695 -0.26979 -0.57429 -0.64600 0.10656 1
0.54242 -1.72754 0.44325 0.28557 -1.93846 0.79871 -0.61209 1.17124 -0.66635 0.25855 1
0.41581 -0.76644 0.26025 0.33907 -0.98821 0.80598 -1.04815 0.82215 -0.12234 0.47875 1
-0.94952 -0.30221 1.94526 0.62445 -1.23888 1.70307 -1.39669 0.98865 0.42265 0.21121 1
0.47600 -1.56888 0.50773 0.24834 -1.77417 0.91386 -0.68499 1.00497 -0.63703 0.23465 1
1.37624 -0.43299 -0.83419 -0.41141 0.45692 0.23247 -0.21030 -0.56947 -0.08909 0.59131 1
0.82222 -0.97273 -0.09742 0.04738 -0.67644 0.25632 -0.22391 0.53725 0.04986 0.55391 1
0.24230 -1.01346 0.59713 0.34729 -1.22982 0.64872 -0.58747 1.02401 0.10329 0.44996 1
0.40482 -0.81131 0.56244 -0.11817 -0.66036 1.14750 -0.59138 -0.04646 -0.34910 0.18481 1
0.38679 -0.82115 0.27992 0.40855 -1.02818 0.50655 -0.77553 1.06386 0.17753 0.58340 1
1.06323 -0.42691 -0.43156 -0.31533 0.31964 0.25095 -0.08387 -0.37317 0.17872 0.57799 1
1.37983 -0.82277 -0.95865 0.01779 -0.14577 -0.60877 0.16668 0.61244 0.48492 0.93236 1
0.70803 -1.13833 0.03067 0.21550 -1.06441 0.31877 -0.39640 0.89961 -0.03089 0.54342 1
1.52400 -1.31062 -0.92528 -0.10207 -0.75413 0.12065 -0.36142 0.39308 -0.62040 0.56433 1
0.08067 -0.50916 1.14070 -0.46202 -0.33087 2.15346 -0.93599 -1.05049 -0.84255 -0.24264 1
-0.08864 -0.66140 0.91836 0.42085 -1.01877 0.79939 -0.71925 0.97920 0.41484 0.46292 1
-0.47180 -0.37728 1.38524 0.42342 -1.00488 1.55943 -1.33042 0.66250 0.12351 0.23241 1
0.40731 -1.72807 0.26505 0.92236 -2.41095 0.10841 -0.82005 2.49642 -0.00015 0.69978 1
0.62541 -0.84818 0.25186 -0.11958 -0.70801 1.25762 -0.92223 -0.09365 -0.70459 0.17283 1
1.30927 -0.84486 -0.66830 -0.27801 -0.17204 0.36052 -0.32549 -0.17654 -0.38906 0.49715 1
0.53629 -0.71690 0.21324 0.08388 -0.53034 0.42880 -0.31449 0.46186 0.26056 0.53032 1
1.25020 -1.91473 -0.47457 0.17710 -1.64770 -0.12376 -0.00803 1.26914 -0.45133 0.56965 1
0.04509 -0.90345 0.87315 0.30855 -1.18497 0.93407 -0.69338 0.84210 0.06178 0.34137 1
0.52941 0.14121 0.00667 -0.06129 0.53971 0.42112 -0.45414 -0.19038 0.71572 0.67352 1
1.15105 -1.61928 -0.34103 0.02869 -1.45415 0.71566 -0.73794 0.62694 -1.05973 0.30034 1
-0.85084 -0.04830 1.89830 0.30538 -0.64254 1.77966 -1.14068 0.28407 0.45995 0.13826 1
0.80768 -0.52972 -0.71209 0.27965 1.05466 0.29257 0.44367 -0.09227 0.01730 -0.63907 2
1.00352 -0.82781 -0.62463 0.60612 0.70368 0.08737 0.94718 -0.03685 0.38526 0.25462 2
0.78590 -0.07586 -0.76234 0.56200 -0.07892 -0.06977 0.51618 -0.65277 -0.35926 -0.08221 2
0.17055 -0.86844 -0.19905 1.08792 0.08085 -0.02140 0.26036 -0.58311 -0.17215 0.21446 2
1.02812 0.79437 -1.17911 -0.05860 -0.13386 0.06361 0.16575 -0.94572 -0.91500 -0.89515 2
0.50540 -0.58527 -0.40008 0.74210 0.12810 0.08576 0.27426 -0.64201 -0.22433 0.11350 2
1.12301 -0.37477 -0.78530 0.31240 0.51530 0.15898 0.70776 -0.31866 0.05049 -0.00688 2
0.51199 -0.00328 -0.59633 0.29294 0.14027 0.26301 -0.21957 -0.93522 -0.73386 -0.60858 2
0.72273 -0.21532 -0.50832 0.41503 -0.08273 0.21720 0.04144 -0.97292 -0.48736 0.07264 2
0.41950 0.09855 -0.60097 0.56753 -0.34484 0.01067 -0.06429 -1.06678 -0.81817 -0.33716 2
1.58629 -1.11394 -0.83518 0.11305 1.76815 0.40686 1.33052 0.61609 0.99280 0.04699 2
0.44528 -1.64341 -0.16834 0.90636 1.41364 0.27961 0.67579 0.31729 0.66751 0.06975 2
0.29685 -0.27695 -0.64705 0.98318 -0.02719 -0.28256 0.54737 -0.44511 -0.36310 -0.33512 2
0.81823 -0.18353 -0.45470 0.54679 -0.56669 0.10974 0.14090 -1.21391 -0.50396 0.61175 2
1.08534 0.07885 -0.98789 0.01270 0.60709 0.23435 0.41510 -0.42074 -0.31108 -0.70016 2
0.60916 -1.40583 -0.09122 0.80751 0.76232 0.33433 0.44060 -0.26055 0.40294 0.60188 2
0.37474 0.04424 -0.64281 0.89365 -0.58977 -0.27802 0.31927 -0.93027 -0.68227 -0.08222 2
0.73533 0.87370 -1.06196 0.25713 -0.67559 -0.13758 0.06137 -1.22150 -1.15117 -0.70664 2
0.29162 -0.38944 -0.40360 0.54622 0.31038 0.24040 -0.17449 -0.75823 -0.54205 -0.49573 2
0.35987 0.06519 -0.68214 0.55489 -0.01745 -0.00324 0.01923 -0.80178 -0.73977 -0.69174 2
1.69502 -0.14197 -1.02222 0.05156 0.33514 0.15663 1.04926 -0.36843 0.18910 0.39054 2
0.87334 -0.05691 -0.92638 0.30091 0.53632 0.06534 0.54452 -0.30775 -0.25293 -0.65909 2
0.30646 -0.18161 -0.21533 0.21783 -0.01363 0.57323 -0.88195 -1.42508 -0.97319 -0.37019 2
1.09055 -0.14996 -0.85744 0.32767 0.26903 0.06833 0.67414 -0.45526 -0.12739 -0.07070 2
0.60034 0.13953 -0.86643 0.36321 0.25918 0.03167 0.21800 -0.58311 -0.60007 -0.86012 2
0.85734 0.35618 -1.05751 0.41496 -0.09839 -0.18096 0.59552 -0.60081 -0.54775 -0.55572 2
1.27492 -1.01088 -0.63708 0.46728 0.96848 0.20821 1.12050 0.12669 0.66274 0.45956 2
0.76630 0.06510 -0.69307 0.44961 -0.30213 0.03496 0.20953 -0.97647 -0.59208 -0.03238 2
0.51472 0.32716 -0.85163 0.25788 0.13365 0.10230 -0.07525 -0.81446 -0.85815 -1.03303 2
0.53661 0.11800 -0.56348 0.37676 -0.31154 0.17746 -0.23802 -1.20775 -0.86088 -0.27593 2
0.82387 -0.40461 -0.67858 0.49881 0.40095 0.08921 0.54991 -0.39139 -0.09187 -0.11979 2
0.54341 -0.20953 -0.54914 0.54271 0.01031 0.10619 0.10038 -0.81501 -0.50378 -0.20145 2
0.23128 -0.02944 -1.06226 0.78371 0.79597 -0.35100 0.76213 0.22036 -0.32258 -1.57398 2
0.21042 -0.31569 -0.51499 1.07303 -0.27983 -0.27933 0.40840 -0.65979 -0.45365 -0.09734 2
0.45318 -1.16138 -0.25376 0.76110 0.91188 0.26490 0.38081 -0.14230 0.22299 -0.00743 2
0.77862 0.16058 -1.33243 0.50450 0.82424 -0.34144 1.14156 0.32242 -0.12465 -1.36127 2
0.27165 -0.29081 -0.22556 0.82851 -0.66381 0.06107 -0.22435 -1.33970 -0.75057 0.36326 2
0.25818 0.17804 -0.61559 0.61462 -0.34622 -0.03469 -0.15339 -1.06667 -0.94084 -0.58254 2
-0.03614 -0.20289 -0.62504 0.75066 0.51780 -0.04415 0.01471 -0.37802 -0.63140 -1.26639 2
2.38370 -0.04097 -1.44211 -0.15064 0.57942 0.02841 1.86999 0.10786 0.67656 0.59892 2
0.41658 0.15980 -1.00783 0.77849 0.11935 -0.38161 0.69503 -0.26666 -0.49209 -0.94465 2
1.09878 -1.26778 -0.48385 0.48931 1.28042 0.33680 0.94942 0.22986 0.72962 0.31583 2
0.24663 -0.27458 -0.19560 0.40350 -0.09348 0.44675 -0.71402 -1.34073 -0.88312 -0.23535 2
0.45840 0.09449 -0.66637 0.71715 -0.46308 -0.15541 0.20710 -0.96059 -0.71431 -0.19171 2
0.94639 0.12859 -1.12616 0.13433 0.79449 0.06789 0.61113 -0.12412 -0.27411 -1.09886 2
0.50920 0.19725 -1.02338 0.54000 0.33503 -0.19936 0.52365 -0.29090 -0.52615 -1.11694 2
0.01344 0.00893 -0.44375 0.59285 -0.09405 0.13118 -0.49271 -1.08387 -1.01482 -0.83071 2
