-0.77821 0.45720 -0.02619 -0.20676 0.14615 0
-1.13666 0.07421 -0.08880 -0.38662 0.44258 0
-1.42455 -0.65939 0.52305 -0.04541 0.50290 0
-0.99807 -0.16129 -0.37387 -0.68177 0.83675 0
-0.55030 0.49420 -0.86235 -0.77586 0.27745 0
-1.12027 0.29287 -1.26792 -1.27241 0.79862 0
-0.38547 0.25226 -0.65415 -0.61465 0.25147 0
-0.32766 0.33979 -0.72502 -0.74059 0.54707 0
-1.04561 0.20480 -0.12805 -0.27471 0.02081 0
-0.78893 -0.00912 -0.24589 -0.46714 0.49414 0
-1.19476 -0.04247 -0.50972 -0.63773 0.30995 0
-0.88859 0.39342 -0.13212 -0.20775 -0.13870 0
-0.38596 0.56644 -1.10575 -1.03712 0.68298 0
-0.87082 0.06998 -0.67601 -0.88270 0.90159 0
-1.37127 0.25514 -0.14017 -0.32982 0.05258 0
-0.76944 0.07182 -0.02654 -0.23264 0.20947 0
-1.43314 0.18443 0.07124 -0.15135 -0.10369 0
-1.24465 -0.61729 -0.25255 -0.70664 1.06394 0
-0.90205 0.42178 -0.57644 -0.68719 0.47684 0
-1.11092 -0.13048 -0.04423 -0.32932 0.34528 0
-0.10201 0.01859 -0.19308 -0.33937 0.45904 0
-0.20662 0.62063 0.11471 0.09472 -0.31479 0
-1.56474 -0.32600 0.38124 -0.01273 0.03882 0
-1.08229 0.35542 -0.14895 -0.26051 -0.07869 0
0.39611 0.68455 -0.77468 -0.65872 0.47286 0
-0.53156 0.49158 -0.07715 -0.13297 -0.11723 0
-0.76361 0.43673 -0.79771 -0.81123 0.45346 0
-1.69755 -0.45493 -0.61767 -1.03010 1.16321 0
-0.67216 -0.10654 -0.68861 -0.83142 0.76701 0
-1.03381 -0.67098 -0.17283 -0.57813 0.89006 0
-0.38171 0.73418 -0.70757 -0.59052 0.08440 0
-0.64216 0.61802 -0.45969 -0.47352 0.13560 0
-0.58922 0.38953 -0.30737 -0.29163 -0.13068 0
-1.11100 -0.04310 -0.08701 -0.42154 0.56690 0
-0.77957 0.63707 -1.21438 -1.23622 0.95826 0
-0.17126 0.75939 -1.29072 -1.09673 0.56668 0
-0.13819 0.25399 0.20831 0.02681 0.12842 0
-0.27627 0.28831 0.25229 -0.00231 0.27329 0
-1.53175 -0.09894 -0.62275 -0.84340 0.61132 0
-1.22885 0.05336 -0.80895 -0.91876 0.57816 0
-1.14271 0.26488 -1.37207 -1.35557 0.83383 0
-0.41117 -0.04974 0.45522 0.17825 0.04267 0
-1.37625 0.04599 -1.31374 -1.25849 0.52774 0
-1.16807 0.08791 -0.27612 -0.53770 0.51906 0
-0.46464 -0.03213 -0.23741 -0.47658 0.67400 0
0.17954 0.64698 -0.63828 -0.44185 -0.04278 0
-1.56768 -0.35616 -0.03605 -0.46534 0.62479 0
-0.50107 0.91989 -0.88586 -0.76187 0.22661 0
-0.46880 0.16405 -0.57916 -0.65605 0.52140 0
-0.26324 0.38044 -0.41592 -0.35700 -0.02426 0
-1.15134 0.33128 -0.43867 -0.65528 0.57359 0
0.02082 0.32086 -0.92388 -0.88175 0.71430 0
-0.71877 0.14035 -0.23182 -0.39449 0.31866 0
-1.02870 0.18089 -0.17167 -0.32463 0.09637 0
0.08188 0.50920 0.41970 0.24935 -0.04085 0
-1.36553 0.07356 -0.43772 -0.56011 0.14936 0
-0.85855 0.05256 -0.50540 -0.66741 0.56202 0
-1.54189 -0.58732 -0.40503 -0.90007 1.25681 0
-0.87545 0.66028 -0.54683 -0.48668 -0.10759 0
-0.16272 0.44503 -0.84596 -0.72175 0.28369 0
-0.43881 0.17295 -0.28614 -0.38590 0.28169 0
-0.44872 0.19759 -0.04627 -0.06658 -0.25951 0
-1.27262 -0.28483 -0.87051 -1.11009 1.04540 0
-1.04874 -0.09971 -0.53202 -0.74998 0.69423 0
0.07960 0.47159 -0.13603 -0.16695 0.10908 0
-0.86941 -0.20869 0.06566 -0.27364 0.49675 0
-0.97425 0.03634 -0.19524 -0.32699 0.06284 0
-0.89606 0.22950 -0.45082 -0.57940 0.38473 0
-0.47884 -0.23315 -0.06234 -0.28835 0.41262 0
-0.47618 0.33818 -0.48400 -0.58681 0.51130 0
-0.62211 0.45367 -0.55826 -0.62478 0.42145 0
-2.12924 -0.40643 -0.37454 -0.73212 0.53371 0
-0.40313 0.38954 -0.34348 -0.38053 0.16347 0
-1.34398 0.25082 -0.76346 -0.87463 0.49910 0
-1.19822 0.20814 -0.60387 -0.75424 0.50779 0
-0.84276 0.57631 -0.18607 -0.22810 -0.16046 0
-1.32444 -0.31371 -0.42289 -0.71732 0.70443 0
-0.85890 0.23922 -0.32123 -0.55809 0.62108 0
-0.48241 -0.02090 -0.35987 -0.56420 0.68754 0
-0.58209 0.88748 -0.69710 -0.49205 -0.29509 0
0.06587 0.74724 0.01438 0.08792 -0.40003 0
-1.11666 0.35441 -0.84100 -0.79888 0.16611 0
-1.12681 0.16681 -0.24355 -0.44657 0.30628 0
-0.12837 0.41063 -0.77357 -0.75276 0.56363 0
-0.71809 0.15878 -0.95394 -0.99186 0.71071 0
0.02908 0.61806 -0.47126 -0.41632 0.18570 0
-1.17054 0.30416 -0.94446 -0.96742 0.47769 0
-0.85720 0.38439 -0.64655 -0.67332 0.28687 0
-1.33747 0.35443 -0.66978 -0.79297 0.44425 0
-0.18237 0.59314 0.00731 -0.01687 -0.17189 0
-0.79976 0.53133 -0.59264 -0.60015 0.19440 0
-0.60655 0.94892 -0.25199 -0.12788 -0.52762 0
-0.70588 0.03644 -0.05086 -0.32181 0.47944 0
-1.01859 -0.05066 -0.58001 -0.78809 0.73037 0
-1.94503 -0.09510 0.39518 -0.04944 0.05790 0
-1.71564 -0.47806 0.51126 -0.10366 0.56913 0
0.06919 1.09538 -0.74697 -0.49910 -0.10748 0
-0.93383 0.43315 -0.73443 -0.70296 0.16125 0
-1.40813 0.05848 0.07033 -0.21421 0.10824 0
-1.04261 0.77417 -1.43008 -1.25245 0.42964 0
-0.90502 -0.04237 -0.70503 -0.84184 0.67605 0
-0.39502 0.61185 -0.64622 -0.54207 0.04508 0
-1.74895 -0.40311 -0.58333 -0.94572 0.93812 0
-0.57650 0.32774 -0.87334 -0.77169 0.21626 0
-0.42853 0.10804 0.17274 -0.02802 0.10668 0
-1.40801 0.46838 -1.07335 -1.04036 0.34942 0
-1.26426 -0.18267 -0.16680 -0.44631 0.39907 0
-1.10892 0.23595 -0.55119 -0.70122 0.48518 0
-0.17107 0.49522 -0.66087 -0.61993 0.35742 0
-1.25442 0.63207 -0.92230 -0.89635 0.27646 0
-1.25191 -0.66361 0.09366 -0.39526 0.78603 0
-1.17047 0.26398 -0.85023 -0.87702 0.38181 0
-1.26180 -0.05758 -0.27229 -0.57738 0.61416 0
-0.57968 0.38523 -0.17131 -0.32009 0.27665 0
-1.31401 -0.02388 -0.63577 -0.82271 0.60464 0
-1.47866 -0.07508 -0.65509 -0.99288 1.06731 0
-1.39027 -0.55465 -0.00038 -0.45203 0.71770 0
-0.50946 0.70274 -0.47117 -0.42923 0.01903 0
-0.64856 -0.23434 0.61333 0.21058 0.18211 0
-1.25421 0.39880 -0.66118 -0.72528 0.27113 0
-1.03740 0.18296 -0.16312 -0.40124 0.37167 0
-0.42599 0.81585 -1.83441 -1.52261 0.68134 0
-1.07698 0.49132 -0.51222 -0.54829 0.08631 0
-0.54747 0.68757 -0.89396 -0.82869 0.39955 0
-0.52051 0.40533 0.31296 0.24709 -0.52388 0
-1.01359 -0.11418 -0.52329 -0.71570 0.61101 0
-0.30739 0.21678 -0.37187 -0.55672 0.72216 0
-0.88770 0.22072 -0.06668 -0.19006 -0.06247 0
-0.79252 1.01643 -1.32411 -1.04804 0.09468 0
-0.04686 0.50661 -0.50193 -0.36957 -0.08021 0
-0.21677 0.09675 -0.13661 -0.27214 0.31841 0
-0.68634 0.58369 -0.45210 -0.48583 0.17427 0
0.03068 0.68917 0.33651 0.29361 -0.38665 0
-0.22453 0.15561 -0.41311 -0.58219 0.74419 0
-0.42339 0.15182 -0.96813 -0.99317 0.80106 0
-0.37733 0.41934 -0.08895 -0.17673 0.06120 0
-0.63322 -0.13472 -0.38887 -0.59341 0.65228 0
-1.67494 -0.10505 -1.00238 -1.17642 0.82281 0
-1.43829 -0.02956 -0.05112 -0.37149 0.34796 0
-0.81126 0.02772 -0.24074 -0.45928 0.47276 0
-2.06408 -0.16943 -0.54153 -0.86064 0.63426 0
-0.58928 -0.07702 0.35609 0.13417 -0.10565 0
-1.83729 -0.11947 0.22459 -0.23846 0.35390 0
-0.59215 0.66687 -0.22668 -0.28504 0.04761 0
-0.99136 -0.01758 -0.38136 -0.55244 0.39477 0
-0.61482 0.36899 -0.57892 -0.61396 0.33512 0
-0.54118 0.57380 -0.70334 -0.72970 0.48974 0
-0.68381 0.13304 -0.07223 -0.32812 0.46818 0
-0.80840 0.24748 0.29726 0.07488 -0.10320 0
-1.05925 0.02135 -0.32972 -0.58635 0.60172 0
-0.39926 0.69383 -0.43823 -0.47424 0.28953 0
-0.16564 0.72491 -0.59198 -0.47631 0.04518 0
-1.05305 0.04702 -0.52964 -0.76996 0.77580 0
-0.87210 0.31499 -0.75023 -0.77851 0.39784 0
-0.59581 0.57697 0.17952 0.12923 -0.44466 0
-0.44786 0.37160 -0.70719 -0.71000 0.43770 0
-0.15082 0.62560 -0.31468 -0.31664 0.13028 0
-1.37047 -0.12626 -0.20853 -0.45318 0.28927 0
-0.48476 0.23376 0.04618 -0.02394 -0.20691 0
-0.73370 0.61159 -0.97987 -0.90773 0.39278 0
-1.53192 -0.25148 0.51900 0.06660 0.10001 0
-1.74652 -0.84454 0.71768 0.04035 0.50994 0
-1.13150 0.35967 -0.76054 -0.87700 0.60679 0
-0.73382 0.13215 0.59616 0.34588 -0.32328 0
-1.18073 -0.20537 -0.76621 -0.96354 0.82748 0
-1.23188 0.26958 -0.94717 -0.98649 0.50904 0
-0.50661 -0.19113 0.11983 -0.18872 0.47875 0
-1.23401 -0.12894 -0.06414 -0.35251 0.32943 0
-1.26497 0.23802 -0.11167 -0.28665 0.01238 0
-0.48036 0.46812 -0.91237 -0.94390 0.75955 0
-0.61108 0.15588 -0.21968 -0.43168 0.51640 0
-0.36193 0.65234 -0.55815 -0.52673 0.20831 0
-0.65000 0.68528 -0.76675 -0.65775 0.06697 0
-0.84591 -0.04575 -0.55218 -0.79229 0.87725 0
-1.05661 0.43186 -0.32092 -0.33179 -0.21028 0
-0.80128 0.66699 -0.80004 -0.68992 0.03855 0
-1.25400 -0.08733 -0.80872 -1.01940 0.89936 0
-0.61970 0.30851 -0.15728 -0.25484 0.06600 0
-0.75385 -0.16592 0.06963 -0.25436 0.48991 0
-0.79028 0.09842 0.24444 -0.02381 0.10833 0
-1.01982 0.34298 -0.62902 -0.70916 0.37955 0
-1.50486 0.25620 -0.41258 -0.57383 0.20940 0
-1.19359 -0.00610 -0.65610 -0.82716 0.62345 0
-0.51942 0.05871 -0.58986 -0.62819 0.37518 0
-0.53005 -0.36717 -0.45892 -0.72258 0.95644 0
-1.57020 0.14712 -0.36505 -0.61667 0.42792 0
-1.28251 0.11076 -1.14877 -1.27874 1.01133 0
-0.52933 0.54942 -0.75832 -0.75594 0.45739 0
-1.17587 0.16647 -0.59568 -0.73273 0.45954 0
-0.31658 0.79066 -0.98111 -0.80874 0.23517 0
-0.95000 0.35050 -1.32528 -1.26167 0.70517 0
-1.21924 0.04558 -0.98131 -1.07270 0.71307 0
-0.99419 0.23664 -0.04736 -0.22221 0.04832 0
-1.35473 0.45946 -1.35176 -1.30095 0.62322 0
-0.22772 0.12170 -0.78989 -0.85368 0.80817 0
-0.86109 0.22960 0.05886 -0.20985 0.29952 0
-1.07935 0.31114 -0.46520 -0.60210 0.36114 0
-0.49564 0.08617 0.01650 -0.19099 0.27683 0
-1.02597 0.21218 -0.55040 -0.63349 0.28939 0
0.24074 0.66991 -0.62800 -0.47293 0.11187 0
-0.86810 -0.22320 0.66959 0.23619 0.13504 0
-1.03998 0.02690 -0.06235 -0.29868 0.24020 0
-1.14471 0.05662 -0.50338 -0.72553 0.64857 0
-0.89718 -0.56120 -0.43423 -0.80720 1.13747 0
-1.43803 -0.20690 0.12809 -0.20522 0.17770 0
-0.85123 0.12888 0.34564 0.09300 -0.08075 0
-1.48096 0.06365 -0.32280 -0.58829 0.45735 0
-1.23845 -0.44535 -0.06927 -0.36888 0.34926 0
-0.94142 0.33518 -0.83725 -0.89048 0.55376 0
-0.39001 -0.15702 -0.30383 -0.53297 0.73605 0
-0.68548 0.19405 -0.03114 -0.20670 0.15359 0
-0.74241 0.11009 -0.01247 -0.25884 0.34352 0
-0.90490 -0.14067 0.52224 0.01624 0.53766 0
-0.64532 0.36243 -0.33663 -0.44702 0.30475 0
-0.75026 -0.34165 -0.33427 -0.67245 0.98167 0
-0.18626 0.27702 0.19381 0.05758 -0.02622 0
-0.79905 0.40409 -0.26721 -0.38099 0.17923 0
-1.14021 0.07445 -0.14163 -0.42403 0.44843 0
-0.74398 0.25385 -0.98706 -1.02099 0.73075 0
-0.72752 0.06521 -0.46761 -0.53128 0.24012 0
-1.39984 -0.14213 -0.23497 -0.56065 0.58041 0
-0.42642 0.45842 -0.39394 -0.38540 0.06140 0
-0.68300 0.04894 -0.27154 -0.42141 0.32799 0
-0.91463 -0.20960 0.49429 0.07870 0.25431 0
-0.41372 0.66176 -0.74631 -0.59283 -0.01327 0
-0.49538 0.58814 -0.71217 -0.62213 0.12507 0
-0.92070 -0.02051 -0.14769 -0.46005 0.63825 0
-0.05447 0.36982 -0.75051 -0.70922 0.49519 0
-0.78774 0.16605 -0.12171 -0.35250 0.39943 0
-0.42853 -0.07710 -0.58734 -0.73346 0.76424 0
-0.21915 0.33421 0.77175 0.54791 -0.38933 0
-0.55958 0.78133 -0.03084 -0.03676 -0.32920 0
-0.39325 -0.04549 -0.07876 -0.21065 0.16005 0
0.18464 0.77969 -0.66375 -0.45195 -0.05478 0
-0.62662 0.83130 -1.27804 -1.05117 0.26309 0
-0.71846 0.18131 -0.80915 -0.91006 0.76241 0
-0.21696 0.60306 -0.59916 -0.60210 0.42562 0
-1.15485 -0.27049 0.78463 0.21216 0.35775 0
-1.33865 -0.18491 0.05368 -0.41702 0.76804 0
-0.82761 0.01838 -0.85715 -0.95505 0.75094 0
-0.57623 0.55094 -0.36591 -0.34979 -0.04956 0
-0.22715 0.48988 -0.85236 -0.78018 0.44427 0
-1.02894 -0.49559 -0.72553 -0.97282 0.99152 0
-0.93317 0.26163 -0.39307 -0.53318 0.34611 0
-1.06518 -0.00947 -0.85478 -1.06115 1.01802 0
-1.17844 0.03289 -0.47891 -0.75377 0.78423 0
-1.41613 0.02577 0.72687 0.33156 -0.26123 0
-1.47826 0.32417 0.09622 -0.13228 -0.12013 0
-1.12799 0.31132 -0.66405 -0.73717 0.34951 0
0.42988 0.91946 -0.48953 -0.28955 -0.10245 0
-1.47947 0.20518 -0.59821 -0.74679 0.38207 0
-0.47798 0.54839 -0.27264 -0.27874 -0.03998 0
-0.16710 0.33963 0.12822 -0.03290 0.14397 0
-1.10073 -0.49278 -0.06853 -0.44384 0.65673 0
-0.79828 0.37359 -0.45318 -0.52990 0.26124 0
-0.35984 -0.19137 -0.07473 -0.32745 0.56775 0
-0.52784 0.62156 -0.20081 -0.25881 0.03998 0
-1.08638 0.09228 -0.69561 -0.88219 0.77047 0
-0.69925 0.29251 -0.13236 -0.29972 0.24114 0
-0.88442 -0.32473 0.19263 -0.13078 0.28585 0
-1.28470 0.38763 -0.81620 -0.93650 0.62279 0
-1.35021 -0.13835 0.22617 -0.09884 0.07933 0
-0.15677 0.61459 -1.01287 -0.80362 0.19795 0
-1.19943 0.00405 -0.42971 -0.60446 0.37950 0
-0.97284 0.12902 -0.64822 -0.76448 0.52730 0
-1.56192 -0.14272 -0.56052 -0.80700 0.61353 0
-0.84492 -0.37708 0.37529 0.02132 0.19591 0
-1.43938 0.49763 -0.67700 -0.73132 0.18829 0
-0.48313 0.58607 -0.41681 -0.34534 -0.13974 0
-0.44927 0.19416 -0.04980 -0.24922 0.35033 0
-0.01621 0.39459 0.02961 -0.04032 0.01077 0
-0.68993 -0.27174 0.22951 -0.11627 0.40202 0
-0.20237 0.19716 -0.74198 -0.71301 0.45573 0
-1.10615 -0.32054 -0.47108 -0.77000 0.86113 0
-1.08896 -0.14001 -0.04015 -0.27356 0.17391 0
-0.59829 0.19829 -0.14138 -0.37089 0.49565 0
-1.18584 0.06127 -0.19507 -0.40605 0.24754 0
-1.30308 0.60336 -0.49549 -0.47387 -0.21086 0
-1.22146 -0.23508 0.16000 -0.26824 0.54826 0
-1.23295 -0.44766 0.45820 -0.01132 0.33282 0
-0.38411 0.27813 0.36904 0.21269 -0.23480 0
-0.30238 0.37632 -0.04902 -0.19582 0.24317 0
-0.84621 0.66590 -1.00945 -0.95672 0.45037 0
-0.95276 0.00549 -0.29372 -0.57287 0.67912 0
-0.55813 0.27954 -0.08681 -0.22238 0.13808 0
-0.16949 0.01669 0.51776 0.35301 -0.30578 0
-0.53861 0.37759 -0.78777 -0.81794 0.58494 0
-1.23148 -0.02291 0.27208 -0.04206 0.04669 0
-0.27753 0.27923 -1.06205 -0.96286 0.55382 0
-0.59709 -0.05028 -0.31022 -0.52299 0.61207 0
-1.28826 0.11584 -0.33313 -0.52370 0.29649 0
-0.70358 -0.46851 -0.56089 -0.77473 0.82567 0
-0.54769 0.37248 -0.39138 -0.48911 0.36350 0
-0.97676 0.14733 -0.20364 -0.35342 0.14007 0
-0.39291 0.39997 -0.62409 -0.56754 0.16730 0
-0.64357 0.41374 -0.57368 -0.52795 0.04736 0
-1.61104 -0.82844 0.09937 -0.54860 1.16208 0
-1.06708 0.22004 -0.77954 -0.85418 0.50272 0
-0.42844 -0.30178 -0.11394 -0.43926 0.82233 0
-1.08305 0.17346 -0.62992 -0.69073 0.27779 0
-1.37556 -0.35505 0.29859 -0.18718 0.51666 0
-0.93179 0.13820 -0.52586 -0.72076 0.67292 0
-1.90572 -0.37782 -0.39624 -0.89189 1.11740 0
-1.42950 -0.12764 -0.41666 -0.69143 0.60166 0
-1.43087 -0.54054 0.39949 -0.22532 0.83853 0
-1.24543 0.02517 -0.11336 -0.41434 0.43373 0
-0.86871 0.30835 -0.68089 -0.72936 0.38905 0
0.01556 0.28377 0.81747 0.58282 -0.31336 0
-0.91645 0.21648 -0.89132 -0.95182 0.64096 0
-0.89977 -0.35750 0.59752 0.09509 0.42772 0
-1.85906 0.12383 0.43543 0.14249 -0.45092 0
-0.55909 0.50804 -0.55836 -0.60707 0.39044 0
-1.05342 -0.00891 -0.72074 -0.81781 0.50190 0
-1.92883 -0.08552 -0.58686 -0.81228 0.42837 0
-0.29525 0.76929 -1.10921 -0.90966 0.29442 0
-1.84405 0.52665 -0.74340 -0.74786 -0.06642 0
-1.13255 -0.17376 -0.24608 -0.54164 0.59619 0
-0.39436 0.36096 -0.58782 -0.53670 0.14156 0
-0.69223 0.13238 -0.30419 -0.43733 0.31029 0
-0.84296 -0.16753 0.23852 -0.08374 0.25803 0
-2.12666 -0.15346 -0.82003 -1.07120 0.69369 0
-0.52432 0.40799 -0.87769 -0.85942 0.53004 0
-0.77534 0.80022 -1.15536 -1.06007 0.50844 0
-1.34895 0.17832 -1.11007 -1.07047 0.37177 0
-0.60400 0.56703 -0.63853 -0.55605 0.02262 0
0.22850 0.59877 -0.27066 -0.22593 0.07329 0
0.15874 0.33412 -0.27738 -0.33575 0.38327 0
-0.48794 0.27308 -0.72723 -0.73264 0.44602 0
-1.02051 0.37720 -0.79710 -0.80173 0.31521 0
-1.15993 0.32308 -0.17965 -0.39928 0.28825 0
-0.20587 0.66382 -0.81355 -0.62375 0.02316 0
